project,event_kind,event_label,event_date,metric_name,baseline,immediate,sustained,trend_pct_per_day,counterfactual_immediate,counterfactual_sustained,immediate_lift_pct,sustained_lift_pct,robust_z,zero_baseline,classification,confounded,pre_days_available,post_days_available,sustain_days_available,notes,control_projects_used,control_projects_skipped,control_immediate_lift_pct,control_sustained_lift_pct,did_immediate_lift_pct,did_sustained_lift_pct,did_notes
benoitc/gunicorn,release,19.4.2,2015-12-29,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,19.4.3,2015-12-29,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,19.4.4,2016-01-04,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,19.4.5,2016-01-05,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,19.5.0,2016-05-11,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,19.6.0,2016-05-23,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,19.7.0,2017-03-04,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,19.7.1,2017-03-21,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,False,0,0,0,"insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,19.8.0,2018-04-28,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,19.8.1,2018-04-30,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,19.9.0,2018-07-03,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,False,0,0,0,"insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,20.0.0,2019-11-23,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,20.0.2,2019-11-23,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,20.0.3,2019-11-25,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,20.0.4,2019-11-26,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,20.1.0,2021-04-28,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,False,0,0,0,"insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,21.0.1,2023-07-18,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,21.1.0,2023-07-18,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,21.2.0,2023-07-19,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,22.0.0,2024-04-16,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,False,0,0,0,"insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,23.0.0,2024-08-10,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,False,0,0,0,"insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,24.0.0,2026-01-23,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,24.1.0,2026-01-23,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,24.1.1,2026-01-24,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,25.0.0,2026-02-01,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,25.0.1,2026-02-02,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,25.0.2,2026-02-07,pypi.downloads,,,3828762.285714286,,,,,,,False,INSUFFICIENT,True,0,0,7,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,25.0.3,2026-02-07,pypi.downloads,,,3828762.285714286,,,,,,,False,INSUFFICIENT,True,0,0,7,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,25.1.0,2026-02-13,pypi.downloads,,,3935307.5714285714,,,,,,,False,INSUFFICIENT,True,0,0,7,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,25.2.0,2026-03-24,pypi.downloads,3842138.1428571427,3849582.8571428573,4167713.714285714,,,,,,,False,INSUFFICIENT,True,7,14,28,"another event falls within this event's analysis window; insufficient data: baseline 1/2 complete weeks, immediate 2/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,25.3.0,2026-03-26,pypi.downloads,3868227.714285714,3889953.0714285714,4177889.6428571427,,,,,,,False,INSUFFICIENT,True,7,14,28,"another event falls within this event's analysis window; insufficient data: baseline 1/2 complete weeks, immediate 2/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,26.0.0,2026-05-05,pypi.downloads,4106037.3571428573,4359175.071428572,4368858.107142857,-0.004438024484499703,3858302.653042367,3500333.1393110333,0.12981677784951742,0.24812637348077526,1.148673850899765,False,FLAT,False,14,14,28,,pallets/flask;python-pillow/Pillow;python-attrs/attrs;yaml/pyyaml;encode/httpx;benjaminp/six,tiangolo/fastapi;pallets/click;psf/requests;pytest-dev/pytest;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;pydantic/pydantic,0.2465827268052668,0.6477715963449703,-0.11676594895574938,-0.399645222864195,
benoitc/gunicorn,release,26.1.0,2026-08-18,pypi.downloads,4847714.428571428,3943459.214285714,3222226.714285714,-0.005687608913568787,4475949.820077183,4190940.2242628657,-0.11896706334886624,-0.2311446735434019,-1.8554195355816172,False,INSUFFICIENT,True,14,14,7,another event falls within this event's analysis window; sustained window has only 1/4 complete weeks of data; cannot judge persistence,,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,26.2.0,2026-08-24,pypi.downloads,4790642.857142857,3307354.8571428573,,-0.0011495208390203127,4714131.537913623,,-0.2984169341599187,,-4.664975690733749,False,INSUFFICIENT,True,14,14,0,another event falls within this event's analysis window; sustained window has only 0/4 complete weeks of data; cannot judge persistence,,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,26.2.1,2026-09-05,pypi.downloads,3503454.0,3216706.4285714286,,,,,,,,False,INSUFFICIENT,True,14,7,0,"another event falls within this event's analysis window; insufficient data: baseline 2/2 complete weeks, immediate 1/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
benoitc/gunicorn,release,26.2.2,2026-09-06,pypi.downloads,3408306.3571428573,,,,,,,,,False,INSUFFICIENT,True,14,0,0,"another event falls within this event's analysis window; insufficient data: baseline 2/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;yaml/pyyaml;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
yaml/pyyaml,release,6.0.2rc1,2024-06-10,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,False,0,0,0,"insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;benoitc/gunicorn;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
yaml/pyyaml,release,6.0.2,2024-08-06,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,False,0,0,0,"insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;benoitc/gunicorn;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
yaml/pyyaml,release,6.0.3,2025-09-25,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,False,0,0,0,"insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;benoitc/gunicorn;pydantic/pydantic;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
pydantic/pydantic,release,v0.0.2,2017-05-06,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;benoitc/gunicorn;yaml/pyyaml;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
pydantic/pydantic,release,v0.0.3,2017-05-09,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;benoitc/gunicorn;yaml/pyyaml;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
pydantic/pydantic,release,v0.0.4,2017-05-10,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;benoitc/gunicorn;yaml/pyyaml;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
pydantic/pydantic,release,v0.0.5,2017-05-11,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;benoitc/gunicorn;yaml/pyyaml;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
pydantic/pydantic,release,v0.0.6,2017-05-23,pypi.downloads,,,,,,,,,,False,INSUFFICIENT,True,0,0,0,"another event falls within this event's analysis window; insufficient data: baseline 0/2 complete weeks, immediate 0/2 complete weeks",,tiangolo/fastapi;pallets/click;pallets/flask;psf/requests;pytest-dev/pytest;python-pillow/Pillow;sqlalchemy/sqlalchemy;urllib3/urllib3;certifi/python-certifi;pyca/cryptography;numpy/numpy;pandas-dev/pandas;django/django;pypa/pip;python-attrs/attrs;benoitc/gunicorn;yaml/pyyaml;encode/httpx;benjaminp/six,,,,,no usable control projects for this window (all insufficient or confounded)
